Positive Similarity	Negative Similarity
0.8369144201278687	1.2853097915649414
1.8810348510742188	1.1247518062591553
4.06826639175415	1.1174455881118774
7.449465274810791	1.2243492603302002
11.155282020568848	1.391340970993042
14.082304000854492	1.5716533660888672
16.062097549438477	1.5376948118209839
17.060333251953125	1.5105358362197876
17.62108039855957	1.4870002269744873
18.07876968383789	1.5319733619689941
18.64876365661621	1.6400790214538574
19.536754608154297	1.5748379230499268
20.716367721557617	1.597312331199646
22.11646842956543	1.643516182899475
23.64162826538086	1.7831237316131592
25.0776309967041	2.0128324031829834
26.30748748779297	1.9658613204956055
27.29066276550293	2.0018434524536133
27.95684051513672	2.053925037384033
28.33600425720215	2.178910493850708
28.458232879638672	2.408689022064209
28.427600860595703	2.279304027557373
28.263629913330078	2.247471570968628
28.101078033447266	2.2679953575134277
28.01285743713379	2.3504812717437744
27.99168586730957	2.5762979984283447
28.073413848876953	2.4155454635620117
28.256576538085938	2.371387481689453
28.559228897094727	2.3954355716705322
28.980295181274414	2.4875903129577637
29.5349178314209	2.742880344390869
30.137535095214844	2.566822052001953
30.83530616760254	2.5398168563842773
31.577728271484375	2.5754129886627197
32.312408447265625	2.700683116912842
33.02469253540039	3.0104258060455322
33.676876068115234	2.812765121459961
34.24002456665039	2.782417058944702
34.68795394897461	2.789860486984253
34.97665023803711	2.9144983291625977
35.12136459350586	3.209296941757202
35.12087631225586	2.9520740509033203
34.98653030395508	2.8738157749176025
34.732337951660156	2.8245372772216797
34.42164611816406	2.8870480060577393
34.0086669921875	3.1023664474487305
33.47273635864258	2.8031704425811768
32.84563064575195	2.683326005935669
32.1175422668457	2.5890374183654785
31.246301651000977	2.5635604858398438
30.290395736694336	2.6672914028167725
29.19144058227539	2.3666555881500244
27.885622024536133	2.241401433944702
26.611085891723633	2.132922410964966
25.20764923095703	2.0472209453582764
23.716821670532227	2.0472071170806885
22.11541748046875	1.7971714735031128
20.292491912841797	1.6819968223571777
18.502328872680664	1.5778008699417114
16.74916648864746	1.4866297245025635
15.14975357055664	1.45726478099823
13.707310676574707	1.3096705675125122
12.356215476989746	1.2559750080108643
11.288095474243164	1.2078131437301636
10.42039966583252	1.1744383573532104
9.789838790893555	1.1753700971603394
9.251526832580566	1.1079354286193848
8.865274429321289	1.1060292720794678
8.538905143737793	1.0988150835037231
8.295248031616211	1.1085000038146973
8.090579986572266	1.1302955150604248
7.918219089508057	1.1004689931869507
7.813817501068115	1.1182894706726074
7.715621471405029	1.1262109279632568
7.677916526794434	1.1538375616073608
7.641201019287109	1.1874442100524902
7.657933235168457	1.1815550327301025
7.7112650871276855	1.2107824087142944
7.78745698928833	1.231797456741333
8.028364181518555	1.2785308361053467
8.435298919677734	1.3618543148040771
9.0446138381958	1.4001030921936035
10.062196731567383	1.4823675155639648
11.540785789489746	1.5917932987213135
13.502193450927734	1.7448005676269531
15.859724044799805	2.0456652641296387
17.830337524414062	2.101677417755127
19.502981185913086	2.162889242172241
20.985496520996094	2.246931791305542
22.4588623046875	2.369701623916626
23.799644470214844	2.688253164291382
25.09600257873535	2.5847811698913574
26.12432289123535	2.5424320697784424
26.70046043395996	2.544153928756714
26.933515548706055	2.6333107948303223
26.66237449645996	2.928880453109741
25.893863677978516	2.6546730995178223
24.992252349853516	2.4938671588897705
23.88896369934082	2.3861002922058105
22.8018856048584	2.3742170333862305
21.663183212280273	2.547739267349243
20.562402725219727	2.2799596786499023
19.500457763671875	2.1330721378326416
18.488422393798828	2.0438849925994873
17.690746307373047	2.041095733642578
17.110734939575195	2.185948133468628
16.729476928710938	2.0069596767425537
16.593887329101562	1.934131145477295
