Positive Similarity	Negative Similarity
1.480870008468628	1.1590702533721924
4.358781337738037	1.2386857271194458
9.644170761108398	1.4844557046890259
15.044498443603516	1.7814667224884033
19.44085693359375	1.9929441213607788
22.47162437438965	1.9156825542449951
24.411945343017578	2.2223339080810547
25.761655807495117	2.0392847061157227
26.987585067749023	2.3382184505462646
28.30189323425293	2.0609028339385986
30.018953323364258	2.3547720909118652
32.27959442138672	2.1997077465057373
35.350196838378906	2.588219404220581
39.16153335571289	2.537027359008789
42.963462829589844	2.3534488677978516
46.56991195678711	2.29732084274292
49.44420623779297	2.3348746299743652
51.55002212524414	2.5498507022857666
52.74789810180664	2.482527732849121
53.14812469482422	2.1118242740631104
53.182838439941406	2.0790164470672607
52.96708297729492	2.5961716175079346
52.8640022277832	2.317570209503174
52.86375427246094	2.5896530151367188
53.10578536987305	2.4677488803863525
53.567787170410156	2.2987477779388428
54.17153549194336	2.16237735748291
54.81681442260742	2.4355857372283936
55.472267150878906	2.503046989440918
56.0665168762207	2.5509896278381348
56.500762939453125	2.512514591217041
56.921451568603516	2.978794813156128
57.168155670166016	2.244173526763916
57.468448638916016	2.6823949813842773
57.498260498046875	2.750232458114624
57.515724182128906	2.299582004547119
57.52384567260742	2.681774377822876
57.658443450927734	2.65921688079834
57.64809799194336	2.758392095565796
57.7108154296875	2.6314945220947266
57.72018814086914	2.548454761505127
57.819190979003906	2.2629294395446777
57.87644577026367	3.309145450592041
57.915679931640625	2.437148332595825
57.9808235168457	2.157013416290283
58.07798385620117	2.586026430130005
58.335060119628906	2.257174491882324
58.48820877075195	2.3964195251464844
58.67323303222656	2.6439547538757324
58.96894073486328	2.297752857208252
59.028263092041016	2.508239269256592
59.231651306152344	2.4065074920654297
59.447662353515625	2.463918924331665
59.59760665893555	2.4909188747406006
59.9688835144043	2.841095209121704
60.30375671386719	2.6052980422973633
60.35548782348633	2.614027738571167
60.68070602416992	2.41257905960083
61.16298294067383	2.4653592109680176
61.35178756713867	2.662254810333252
61.94276809692383	2.687702178955078
62.41197967529297	2.543813705444336
62.60175323486328	2.614809513092041
62.9807243347168	3.015270471572876
63.3477668762207	2.98956298828125
63.60138702392578	3.247225284576416
63.98059844970703	2.7721927165985107
63.929439544677734	3.1814780235290527
64.3120346069336	2.6322221755981445
64.78955841064453	3.1216869354248047
64.81867980957031	3.2578635215759277
65.00617218017578	3.1399476528167725
65.604736328125	3.2037572860717773
65.81645202636719	3.4206247329711914
66.07715606689453	3.152301549911499
66.5429458618164	3.3174431324005127
66.72884368896484	3.4257113933563232
66.9275131225586	3.5888593196868896
67.0172119140625	3.4054696559906006
67.44357299804688	3.6707651615142822
67.61567687988281	3.58803653717041
67.73845672607422	3.698862314224243
67.7977294921875	3.6169896125793457
67.93656158447266	3.5322604179382324
67.77642822265625	4.034414291381836
68.09378051757812	3.588960886001587
68.06221008300781	3.301847457885742
68.11380004882812	3.641205310821533
68.24751281738281	3.5374014377593994
68.17069244384766	3.5194385051727295
68.31879425048828	4.14509916305542
68.35211944580078	3.55798602104187
68.18059539794922	3.52864670753479
68.0283203125	3.6565120220184326
68.13961029052734	3.4098291397094727
67.96319580078125	3.5103511810302734
68.1414794921875	4.000594139099121
68.40443420410156	3.709035873413086
68.34135437011719	3.9335222244262695
68.45166015625	3.50795841217041
68.27203369140625	3.492938280105591
68.27608489990234	3.6103549003601074
68.18083953857422	3.6899285316467285
68.07460021972656	3.445858955383301
68.3883285522461	3.4955196380615234
68.54451751708984	3.802490234375
68.45022583007812	3.610450267791748
68.58340454101562	4.045568466186523
68.75560760498047	3.4977428913116455
68.72321319580078	3.768432855606079
68.58006286621094	3.158111810684204
68.78093719482422	3.60691499710083
68.8377456665039	3.676008939743042
68.97567749023438	3.627808094024658
69.05062103271484	3.4293689727783203
69.1911849975586	3.956632375717163
69.33612060546875	3.456549882888794
69.25310516357422	3.588768720626831
69.48946380615234	3.5831143856048584
69.17328643798828	3.8515350818634033
69.58952331542969	3.3937599658966064
69.72608184814453	3.7429208755493164
69.45760345458984	3.592883586883545
69.98346710205078	3.8959765434265137
70.30409240722656	3.6209731101989746
70.32799530029297	3.3171558380126953
70.47020721435547	4.198432922363281
70.61223602294922	3.619495153427124
70.5108413696289	3.4496078491210938
70.76239776611328	3.396641492843628
70.97362518310547	3.4542200565338135
71.13301086425781	3.376739978790283
71.2998275756836	3.8521440029144287
71.71739959716797	3.5017261505126953
72.3490219116211	3.6620638370513916
72.51556396484375	3.5751776695251465
72.92076110839844	3.397136926651001
73.4896011352539	3.561701774597168
73.43070983886719	3.7262134552001953
73.86167907714844	3.551788806915283
74.33119201660156	3.680663824081421
74.49073791503906	3.4797284603118896
74.91950225830078	3.4462730884552
75.3421630859375	3.416684627532959
75.50157928466797	3.7815768718719482
75.6444320678711	3.360905885696411
75.59767150878906	3.4614996910095215
75.4881362915039	3.5836899280548096
75.77638244628906	3.729757308959961
75.82493591308594	3.853142499923706
75.62467956542969	3.375042676925659
75.9587631225586	3.963313579559326
75.90015411376953	3.101608991622925
75.95032501220703	3.258012533187866
75.9521713256836	3.832634210586548
76.50984191894531	3.354437828063965
76.12230682373047	3.50978684425354
76.50520324707031	3.7285804748535156
76.70829010009766	3.420164108276367
76.48295593261719	3.4436402320861816
76.77629089355469	3.574089288711548
77.05057525634766	3.7254796028137207
77.09027099609375	3.215805768966675
77.06344604492188	3.6234283447265625
77.09078216552734	3.4374964237213135
77.19270324707031	3.897782564163208
76.99327087402344	3.2569894790649414
77.47821807861328	3.3734235763549805
77.97149658203125	3.706298828125
77.7009506225586	3.5537283420562744
77.89973449707031	3.362502098083496
78.15077209472656	3.031217575073242
77.96266174316406	3.4905734062194824
78.27418518066406	3.204453229904175
78.81810760498047	3.6211206912994385
78.37503051757812	3.5259499549865723
78.59917449951172	3.4310877323150635
79.59290313720703	3.262387752532959
79.80342864990234	3.1956381797790527
79.77847290039062	3.5386197566986084
79.86026763916016	3.3073551654815674
80.63590240478516	3.664699077606201
80.86553955078125	3.516655206680298
80.77662658691406	3.2183175086975098
81.171630859375	3.3423500061035156
81.3091812133789	3.3425896167755127
81.5287857055664	3.4621074199676514
81.8307113647461	3.29191517829895
81.867919921875	3.3532137870788574
82.15401458740234	3.236685276031494
82.57711791992188	3.3586764335632324
82.51041412353516	3.645634174346924
82.92127227783203	3.383143663406372
83.16291809082031	3.566737413406372
83.02642822265625	3.1448397636413574
83.30018615722656	3.0711894035339355
83.42268371582031	3.633647918701172
83.68997955322266	3.1211533546447754
83.5850830078125	3.415137767791748
83.79307556152344	3.511380434036255
83.72901916503906	3.4210832118988037
83.61510467529297	3.137784719467163
84.14857482910156	3.552224636077881
84.0999984741211	3.5625762939453125
84.63927459716797	3.0578548908233643
84.96041870117188	3.3775038719177246
84.65143585205078	3.3870320320129395
85.00480651855469	3.588789701461792
85.39950561523438	3.2721354961395264
85.2090072631836	3.304293632507324
85.77379608154297	3.3990533351898193
85.4149169921875	3.549077272415161
85.41112518310547	3.0522444248199463
85.72689056396484	2.951766014099121
85.87882232666016	3.384014844894409
85.79290008544922	3.055922031402588
85.96714782714844	3.4968674182891846
85.85318756103516	3.395301580429077
86.05458068847656	3.218147039413452
86.64054107666016	3.2600646018981934
86.6626205444336	3.1723480224609375
87.02015686035156	3.3635454177856445
87.24586486816406	3.277827262878418
87.71444702148438	3.4172680377960205
87.71109771728516	3.4730467796325684
87.27527618408203	3.1292784214019775
87.30957794189453	3.178394079208374
88.06269836425781	3.146069049835205
87.8843002319336	3.4183080196380615
87.748779296875	3.1778783798217773
87.70159149169922	3.384694814682007
87.7957763671875	3.027704954147339
88.05815124511719	3.342799663543701
88.0328140258789	3.4171581268310547
88.62667846679688	3.3898189067840576
88.400146484375	3.5333001613616943
88.99524688720703	3.222822904586792
88.91014099121094	2.9802000522613525
88.87963104248047	3.4915928840637207
88.9283447265625	3.0394279956817627
89.0272445678711	3.216830253601074
89.64527893066406	3.382326126098633
89.00379180908203	3.5705580711364746
89.00276947021484	3.040745496749878
89.44886016845703	3.492536783218384
89.47014617919922	3.3350114822387695
89.46493530273438	3.1516330242156982
90.0777587890625	3.1725728511810303
90.37108612060547	3.228414297103882
89.91889190673828	3.4597690105438232
90.04403686523438	3.2643682956695557
90.6069564819336	3.245853900909424
90.32952117919922	3.3218071460723877
90.64571380615234	3.534111261367798
90.34661865234375	2.9307100772857666
90.89920043945312	2.874920606613159
90.85742950439453	3.3153140544891357
90.8439712524414	3.111947536468506
91.0328140258789	3.3941757678985596
91.10514068603516	3.3054754734039307
90.86205291748047	3.185853958129883
90.89490509033203	3.3030202388763428
91.33042907714844	2.9895834922790527
91.1985092163086	3.2348670959472656
91.29268646240234	3.087266445159912
91.71408081054688	3.540609836578369
91.95177459716797	3.4004783630371094
91.6667709350586	3.3068923950195312
91.83421325683594	3.1868505477905273
92.36378479003906	2.951570749282837
92.11370086669922	3.351663827896118
92.0904769897461	3.254889726638794
92.41475677490234	3.3070454597473145
92.21698760986328	3.0174009799957275
92.63021850585938	3.338304281234741
92.77572631835938	3.3325555324554443
92.79913330078125	3.453458070755005
92.75720977783203	3.4610161781311035
93.11595153808594	3.1550090312957764
93.29578399658203	3.000386953353882
93.64099884033203	3.4241981506347656
93.7701416015625	2.9816887378692627
93.39181518554688	3.3667397499084473
93.6143798828125	3.3149638175964355
93.61446380615234	3.4384074211120605
93.67259979248047	3.005741596221924
94.0220718383789	3.4306716918945312
94.28395080566406	3.28472638130188
94.28091430664062	3.116992473602295
94.5345687866211	3.2033331394195557
94.50634765625	3.2279539108276367
94.66740417480469	3.323615312576294
95.29402160644531	3.2979111671447754
95.10850524902344	3.158430814743042
95.045166015625	3.224846601486206
95.18085479736328	3.6042933464050293
95.18683624267578	3.0888967514038086
95.3243637084961	2.8520090579986572
95.46733093261719	3.2909789085388184
95.70967102050781	3.0083367824554443
95.7389907836914	3.1882457733154297
95.87928771972656	3.368243932723999
95.70748901367188	3.1038718223571777
95.9112548828125	3.4187164306640625
96.18611907958984	2.9605672359466553
96.09387969970703	3.2169954776763916
95.87356567382812	2.9447579383850098
96.50785827636719	3.577755928039551
96.5226821899414	3.2960000038146973
96.77473449707031	3.2781786918640137
96.95115661621094	3.1015496253967285
96.64567565917969	2.949572801589966
96.57377624511719	3.3116607666015625
96.75414276123047	3.25882625579834
97.05764770507812	3.1547353267669678
97.0770263671875	3.1025853157043457
96.84081268310547	3.339085102081299
97.08139038085938	3.259984254837036
97.1429214477539	3.4378561973571777
97.13145446777344	3.314870595932007
97.16053771972656	3.205763578414917
97.74407958984375	2.891418933868408
97.48167419433594	3.2017815113067627
97.78717803955078	3.213625192642212
97.82454681396484	3.245539903640747
97.52477264404297	3.1954376697540283
97.84485626220703	3.4417307376861572
97.56108093261719	2.996340751647949
97.54521942138672	3.320680618286133
97.65472412109375	3.2322871685028076
98.04238891601562	3.1861000061035156
97.86091613769531	3.1116325855255127
97.79387664794922	3.260773181915283
98.49871826171875	3.2955007553100586
98.4419937133789	3.2112793922424316
98.60427856445312	3.145691394805908
98.33409118652344	3.1651415824890137
98.5073471069336	3.5140023231506348
98.29066467285156	3.0744059085845947
98.36343383789062	2.919877767562866
98.23246765136719	3.273571491241455
98.72447967529297	2.9368298053741455
98.53063201904297	3.176023006439209
98.79842376708984	3.4073009490966797
98.540283203125	3.094590663909912
98.77452087402344	3.093574285507202
98.81046295166016	3.1402711868286133
98.74559783935547	3.1239147186279297
99.6378173828125	3.0769381523132324
99.22265625	3.450374126434326
98.93107604980469	3.175361394882202
98.82390594482422	3.3187031745910645
99.08431243896484	2.9737720489501953
99.32605743408203	2.9907257556915283
100.2447738647461	3.299089193344116
99.47892761230469	3.148815393447876
99.4727554321289	3.0930511951446533
99.82090759277344	3.0577847957611084
99.2320785522461	3.3027563095092773
99.24507904052734	3.2391839027404785
99.39972686767578	3.4676895141601562
99.34618377685547	3.0941741466522217
99.97762298583984	3.3269236087799072
99.6964111328125	2.8548717498779297
99.99219512939453	3.1813743114471436
100.58011627197266	3.3370110988616943
100.24797058105469	3.1190898418426514
100.20973205566406	3.170691967010498
100.29523468017578	3.3557324409484863
99.84620666503906	3.031174659729004
100.64820861816406	3.1483781337738037
100.02658081054688	3.1611580848693848
100.21463012695312	3.296225070953369
100.4420166015625	3.0937535762786865
100.87838745117188	3.2148022651672363
100.67282104492188	3.2342264652252197
100.7530288696289	3.258331298828125
100.50870513916016	3.0727100372314453
100.67913055419922	3.007887125015259
100.80258178710938	3.673844575881958
100.66560363769531	3.047532558441162
100.6157455444336	2.952284336090088
100.72715759277344	3.131828546524048
100.99986267089844	3.0265016555786133
