-2.518188349598249887e-01,2.149992267466208085e-01,-1.663112306642272886e-01,-4.161049876820304139e-01,2.149992267466208085e-01,-3.285121299080656088e-01,-1.421220110426167083e-01,3.272230277861829656e-02,-7.642622925014939950e-02,3.644646885823089877e-02,-3.152554020525978884e-01,1.403761032084955396e+00,-1.043706352533109970e-02,-1.033653395432399978e-03,3.590549476277917318e+00,9.975168963487748286e-01,-1.164397295075784017e-01,-4.133786928059164922e-01,1.082533493216049081e+00,1.354927969667009124e+00,-2.221640535345930922e-01,-1.164397295075784017e-01,4.999183083449469656e-02,1.082523326150981013e+00,1.054108128438830949e-01,4.099613705372550099e-01,1.742028689700618305e+00,-2.870296311560304736e-01,-4.106694397934856910e-01,1.454941958953760023e-02,9.307427170211384215e-01,4.195794091704119766e-01,-8.470473809080310279e-02,-1.381835283684920979e-01,1.637424142269663596e+00,4.883782762888507212e-01,-2.007040233558009951e-02,-3.314726997725283009e-01,-4.348137774009989964e-02,-1.942803263058401064e-01,2.490546947654504795e+00,6.955354284260400338e-03,1.657359628184807088e+00,1.234709457771383967e+00,-1.942803263058401064e-01,2.490546947654504795e+00,2.401055367380270159e-02,2.392743893474964523e+00,4.003142975863240860e-01,-3.129593565097595897e-01,1.801190271203400473e+00,-3.468521846732450786e-01,-2.875525464626375038e-01,-3.073584440841563015e-01,-2.924193985749548030e-01,-2.079574244536565863e-01,1.801190271203400473e+00,-3.156896364582945091e-01,1.932486926714961584e+00,-4.388401561669127982e-01,-3.111519718709989113e-01,-2.369537402123906011e-01,2.417574429578466244e+00,2.083168822006701060e+00,-8.877483075304173354e-01,-2.804493985451536053e-01,-3.304970952298658116e-01,-2.763625556016753859e-01,-5.668521540825058880e-01,1.028063170792399283e+00,-2.628151470236305132e-01,-2.841988670749266976e-01,-5.082272209455171996e-01,-2.074376588417758127e-01,1.800093771685661093e+00,2.253450976377350048e-02,-1.497256415553931963e-01,-6.919618289416720192e-01,3.543418289982159242e-01,-2.939763281094854852e-01,8.157593005991050639e-01,-2.817831901579456177e-01,1.132639596610686000e-01,3.133127971073597084e-01,-2.892171792985906986e-01,3.841906089725771745e-01,-2.924269143155429074e-01,-4.483169243218312894e-01,-2.447040382216568999e-01,-2.464317209195535929e-01,-6.188286723483379936e-02,3.900561499505503793e-01,1.174052548556338976e-01,-3.133902916744080169e-01,-2.902958257081981741e-01,-3.086350323671194218e-01,-6.339263239013890328e-01,-1.721779571551315946e-01,-3.175096563887915835e-01,-2.937444392024702866e-01,-2.786698255464982732e-01,-3.046102186210256080e-01,2.152227366658681085e-01,-1.767672024829519128e-01,2.527076952414062938e-01
3.428876746661853048e-01,4.435865648478515832e-01,-3.506478692882503134e-01,-5.264512743889121493e-01,4.435865648478515832e-01,-5.601005502513289880e-01,-1.166976722321872995e-01,-2.144433975178975105e-01,-3.563506993668671963e-01,4.496303421535569750e-02,-2.817643059091958779e-01,1.391166073115589930e+00,-9.408806953915499136e-03,-4.430194991622619927e-02,3.582279964846194709e+00,1.007240464919145539e+00,-1.415874260906067883e-01,-5.238870976158289672e-01,1.047253542156850292e+00,1.353673972388591551e+00,-2.299691969167395045e-01,-1.415874260906067883e-01,-1.395354591215829977e-02,1.047244429513406905e+00,-7.281648781894760336e-02,4.031993653917790854e-01,1.703516239467744331e+00,-2.934672220221469230e-01,-4.281950312213391729e-01,1.581867884204669894e-02,8.940714490741434872e-01,5.037661558668335982e-01,-1.115238923004057969e-01,-1.379593502179208009e-01,1.629771763540639684e+00,4.883782762888507212e-01,-5.858487308148260103e-02,-3.414945390632528888e-01,-8.191918325760559616e-02,-2.322142528964940000e-01,1.629069148971519665e+00,6.955354284260400338e-03,1.048804048406462464e+00,1.046199950550926072e+00,-2.322142528964940000e-01,1.629069148971519665e+00,2.510533390543140050e-02,2.464892746523132061e+00,4.003142975863240860e-01,-3.129593565097595897e-01,1.860194447466334333e+00,-3.468521846732450786e-01,-2.875525464626375038e-01,-3.073584440841563015e-01,-2.924193985749548030e-01,-1.573786602699789039e-01,1.860194447466334333e+00,-3.156896364582945091e-01,1.910512644766507950e+00,-4.252874857343654780e-01,-2.945234105790381918e-01,-2.474640686819704893e-01,2.391579164621275400e+00,2.083168822006701060e+00,-8.872822942025103687e-01,-2.804493985451536053e-01,-3.304970952298658116e-01,-2.737785874104470274e-01,-5.668521540825058880e-01,1.029794348469950327e+00,-2.628151470236305132e-01,-2.841988670749266976e-01,-5.365079231035239093e-01,-2.074371763743070862e-01,1.860129352422926985e+00,6.522619171729389376e-02,-1.581951972658814931e-01,-7.176504410175971183e-01,3.543418289982159242e-01,-2.939763281094854852e-01,8.167279195868010211e-01,6.885359694680590059e-02,2.949635723042389954e-02,3.196095696857818025e-01,-2.892171792985906986e-01,3.841906089725771745e-01,-2.924269143155429074e-01,-4.483169243218312894e-01,-2.656795637449165803e-01,-2.464317209195535929e-01,-5.979648555358110101e-02,3.900561499505503793e-01,-1.996586316816999999e-03,-3.223839863148237894e-01,-2.902958257081981741e-01,-3.137946172677287260e-01,-6.339263239013890328e-01,-1.980261463169943892e-01,-3.256822503990027262e-01,-2.937444392024702866e-01,-3.087814625710386118e-01,-3.077984127111491053e-01,1.148685240180307987e-01,-1.854570894760063926e-01,2.938187159754130154e-02
-7.340688207202189508e-02,2.294978734014704036e-01,2.048213875033781106e-01,-5.029521247216912627e-01,2.294978734014704036e-01,-4.056461089994574110e-01,-8.289426527589259519e-02,2.201705822760602893e-01,-8.129487912556800089e-02,9.169152952927529798e-02,-2.564451970802079095e-01,1.391264227241458151e+00,-1.045152996255250058e-02,-1.318313240963900086e-03,3.582314015775620142e+00,9.913008934092150115e-01,-1.188605688900192942e-01,-5.003534234886010124e-01,1.047253542156850292e+00,1.353673972388591551e+00,-2.257399797887578996e-01,-1.188605688900192942e-01,2.050635409442670004e-02,1.047244429513406905e+00,-3.877992751874440036e-02,4.024724028367511197e-01,1.730767366923415818e+00,-2.621656438069769890e-01,-4.129575156489352916e-01,1.437943058413660054e-02,9.124070830476408434e-01,4.853067431614679905e-01,-9.722975815419619694e-02,-1.382872888547392043e-01,1.630478136961780233e+00,4.883782762888507212e-01,-3.688856008922059698e-02,-3.410567863155113955e-01,-6.064039847407540207e-02,-2.320562328061775981e-01,2.111870515722789055e+00,6.955354284260400338e-03,1.382778977385809682e+00,1.046199950550926072e+00,-2.320562328061775981e-01,2.111870515722789055e+00,2.510533390543140050e-02,2.398368150418519029e+00,4.003142975863240860e-01,-3.129593565097595897e-01,1.806302715728567598e+00,-3.468521846732450786e-01,-2.875525464626375038e-01,-3.073584440841563015e-01,-2.922477353036124770e-01,-1.623005989367583002e-01,1.806302715728567598e+00,-3.156543048784419825e-01,1.910090062421345269e+00,-4.252874857343654780e-01,-2.876996063619329247e-01,-2.282814349913057095e-01,2.391079255679791071e+00,2.083168822006701060e+00,-8.870603830939832735e-01,-2.804493985451536053e-01,-3.304970952298658116e-01,-2.737785874104470274e-01,-5.668521540825058880e-01,1.028310481889192385e+00,-2.628151470236305132e-01,-2.841988670749266976e-01,-5.101418120489707997e-01,-2.074370742461567052e-01,1.807298041374133080e+00,5.008633006604539667e-02,-1.577905538435573907e-01,-6.937009367312513275e-01,3.543418289982159242e-01,-2.939325069358523779e-01,8.166472013378263117e-01,-2.493727556429735925e-01,-8.343873752583780279e-02,3.074302987025233080e-01,-2.892171792985906986e-01,3.841906089725771745e-01,-2.924269143155429074e-01,-4.483169243218312894e-01,-2.191518248320322992e-01,-2.464317209195535929e-01,-6.187113465634570125e-02,3.900561499505503793e-01,1.083729835823953047e-01,-3.161319780541986812e-01,-2.902958257081981741e-01,-3.051100627760136019e-01,-6.339263239013890328e-01,-1.545188945623547083e-01,-3.119262730319177779e-01,-2.937444392024702866e-01,-2.878492193778598995e-01,-3.007263866937615049e-01,-2.042856203569900012e-02,-1.708305015488243983e-01,2.358139907418458081e-01
-1.328775330346229078e-01,4.821286365635286120e-01,9.497306489024132103e-01,-6.739592257293048894e-01,4.821286365635286120e-01,-6.341213649928816309e-01,-1.320159628315664135e-01,-3.999962974454597808e-01,-2.904633213652720869e-01,-3.639931409220129727e-02,-3.014330235063701902e-01,1.404335085002911931e+00,-1.043055865207729964e-02,-2.701903072323999858e-02,3.590710002088062680e+00,9.391981158003780417e-01,-1.197956020906447011e-01,-6.716117647011352609e-01,1.082533493216049081e+00,1.354963544057886216e+00,-2.193519179291084920e-01,-1.197956020906447011e-01,-5.550874397589999464e-04,1.082523326150981013e+00,1.216169710924230041e-01,4.114967655888226994e-01,1.721989691205464412e+00,-2.787627513487628828e-01,-4.013083913505153255e-01,1.309648351664149946e-02,9.710811117628326272e-01,6.749567130925171465e-01,-1.058616418419170979e-01,-1.379503728525103001e-01,1.650727508367812790e+00,4.883782762888507212e-01,-6.742088386810669853e-02,-3.458255059990472113e-01,-9.088364812796639880e-02,-2.849243264908455919e-01,1.429782899643814886e+00,6.955354284260400338e-03,8.932848501780353834e-01,1.234709457771383967e+00,-2.849243264908455919e-01,1.429782899643814886e+00,2.510533390543140050e-02,2.423368729420200207e+00,4.003142975863240860e-01,-3.129593565097595897e-01,1.828028259802487065e+00,-3.468521846732450786e-01,-2.875525464626375038e-01,-3.073584440841563015e-01,-2.924193985749548030e-01,-1.867544776820833918e-01,1.828028259802487065e+00,-3.156896364582945091e-01,1.918330418152015548e+00,-4.252874857343654780e-01,-3.035660330726610012e-01,-2.405322682102246923e-01,2.400827480038736805e+00,2.083168822006701060e+00,-8.862836942141382179e-01,-2.804493985451536053e-01,-3.304970952298658116e-01,-2.737785874104470274e-01,-5.668521540825058880e-01,1.033044722884944866e+00,-2.628151470236305132e-01,-2.841988670749266976e-01,-5.112229368727077006e-01,-2.074370542900814129e-01,1.828910850439548819e+00,1.154196069214328962e-01,-1.558932941274212003e-01,-6.946829702343222390e-01,3.543418289982159242e-01,-2.939763281094854852e-01,8.160821735950036793e-01,-2.600891819025279994e-01,1.065561016154412954e-01,3.081420212855217056e-01,-2.892171792985906986e-01,3.841906089725771745e-01,-2.924269143155429074e-01,-4.483169243218312894e-01,-2.675039341791863867e-01,-2.464317209195535929e-01,-6.603738629842879904e-02,3.900561499505503793e-01,2.579979404158259104e-01,-3.206786873670183224e-01,-2.902958257081981741e-01,-3.097344697357043986e-01,-6.339263239013890328e-01,-1.776858358020066975e-01,-3.192511190404515031e-01,-2.937444392024702866e-01,-3.030719799848836105e-01,-3.080757095555254899e-01,2.071866726842145068e-01,-1.786189603663166092e-01,5.156682743474267916e-01
-2.518188349598249887e-01,-1.697385038587291006e-01,-3.510995861741487145e-01,-1.836513237956766964e-01,-1.697385038587291006e-01,1.540507214340829968e-02,1.848011118840036937e-01,6.500735340373995363e-01,2.729099383749163943e-01,5.018105241768371361e-01,1.364847962187792918e-01,1.399064505880532883e+00,-1.017931398665559983e-02,-4.248921633918931740e-01,3.581900540204033145e+00,9.303561278073649854e-01,-3.372228429209880862e-01,-1.861523605117960944e-01,1.047253542156850292e+00,1.352944697375611183e+00,-2.225705126312909066e-01,-3.372228429209880862e-01,-2.155408386081440059e-02,1.047244429513406905e+00,-7.693222760904229462e-02,3.970201836740411272e-01,1.458468369893131777e+00,-2.107934959342807058e-01,-4.060372896118479846e-01,1.312588842720440081e-02,1.114099056756112649e+00,1.720816216681302080e-01,-1.148989875799694971e-01,-1.381774175599400911e-01,1.669210946220994085e+00,4.883782762888507212e-01,1.192254237007026041e-01,-3.462920851744402118e-01,9.186657326045269412e-02,-2.473794477817430060e-01,5.553679938997620802e+00,6.955354284260400338e-03,3.758110414874427985e+00,1.234709457771383967e+00,-2.473794477817430060e-01,5.553679938997620802e+00,2.838967460031760134e-02,3.009420960708323101e+00,4.003142975863240860e-01,-3.129593565097595897e-01,2.288176408963966679e+00,-3.468521846732450786e-01,-2.875525464626375038e-01,-3.073584440841563015e-01,-2.924193985749548030e-01,-4.274069033573289766e-02,2.288176408963966679e+00,-3.156896364582945091e-01,1.886108514333368902e+00,-4.252874857343654780e-01,-2.394528580872375967e-01,-2.472407940572435014e-01,2.362709423250549001e+00,2.083168822006701060e+00,-8.805805787249909589e-01,-2.804493985451536053e-01,-3.304970952298658116e-01,-2.725942686561340089e-01,-5.668521540825058880e-01,9.995517343478296235e-01,-2.628151470236305132e-01,-2.841988670749266976e-01,-7.490513516695785912e-01,-2.074358498822395924e-01,2.287582687272259996e+00,2.812671091423460043e-02,-1.559128984538213913e-01,-9.107130363547996099e-01,3.543418289982159242e-01,-2.939763281094854852e-01,8.176965385744969783e-01,-1.903254895746477882e-01,1.449074971443779954e-02,3.209983421205235832e-01,-2.892171792985906986e-01,3.841906089725771745e-01,-2.924269143155429074e-01,-4.483169243218312894e-01,-2.679303743998335818e-01,-2.464317209195535929e-01,-6.603738629842879904e-02,3.900561499505503793e-01,3.490677419449179919e-02,-3.234067707341257147e-01,-2.902958257081981741e-01,-3.134436463558581965e-01,-6.339263239013890328e-01,-1.962678774947685112e-01,-3.251263268426219932e-01,-2.937444392024702866e-01,-3.122058297993827169e-01,-3.081405267249333058e-01,9.689169426674300312e-02,-1.848659817908333003e-01,9.840487241970999333e-02
-1.328775330346229078e-01,-1.152418712055716943e-01,-1.659600777009410943e-01,-2.257662994092055064e-01,-1.152418712055716943e-01,3.507672381129899736e-02,-1.198607678411739985e-01,4.047582285856564099e-01,3.385724843642027859e-01,2.052460621736376944e-01,-1.654327394633740012e-01,1.385278312747220797e+00,-9.644883886351700297e-03,-4.268929154490577194e-01,3.573562926913461002e+00,1.051753125940726896e+00,-3.410654451153388167e-01,-2.227603625494624928e-01,1.011973591097651948e+00,1.351678841966901246e+00,-2.295495283189064872e-01,-3.410654451153388167e-01,1.425705339681554995e-01,1.011965532875833018e+00,-8.798210882479419459e-02,3.849688992488787820e-01,1.445227559181953447e+00,-2.643135909246476234e-01,-4.225398629399306216e-01,1.669706510769659868e-02,1.000418126120428575e+00,2.064754959813087931e-01,-4.511099107788699852e-02,-1.375082486388687908e-01,1.632832715032249249e+00,4.883782762888507212e-01,3.569984637448229969e-02,-3.118457816351941081e-01,1.254552134076659942e-02,-1.215657376805282935e-01,3.697860255958349995e+00,6.955354284260400338e-03,2.516776949622727244e+00,1.046199950550926072e+00,-1.215657376805282935e-01,3.697860255958349995e+00,3.260036779888970254e-02,3.018468678400128447e+00,4.003142975863240860e-01,-3.129593565097595897e-01,2.308973270454416138e+00,-3.468521846732450786e-01,-2.875525464626375038e-01,-3.073584440841563015e-01,-2.924193985749548030e-01,-1.702932347121371981e-01,2.308973270454416138e+00,-3.156896364582945091e-01,1.869310866113156777e+00,-4.405969838155763818e-01,-2.890496514811639051e-01,-2.262888088017701027e-01,2.342838042826542289e+00,2.083168822006701060e+00,-8.689080544164637931e-01,-2.804493985451536053e-01,-3.304970952298658116e-01,-2.725942686561340089e-01,-5.668521540825058880e-01,1.010786724173570850e+00,-2.628151470236305132e-01,-2.841988670749266976e-01,-7.569669005237410486e-01,-2.074360717468420878e-01,2.309195496337675735e+00,2.880868666429079947e-02,-1.494479920439086007e-01,-9.179030790072394419e-01,3.543418289982159242e-01,-2.939763281094854852e-01,8.189073123091169526e-01,-2.817831901579456177e-01,1.122946841245900081e-03,2.914249266513104786e-01,-2.892171792985906986e-01,3.841906089725771745e-01,-2.924269143155429074e-01,-4.483169243218312894e-01,-1.729691362941623012e-01,-2.464317209195535929e-01,-5.772013709271640175e-02,3.900561499505503793e-01,2.053114182135808985e-01,-2.999355831173730058e-01,-2.902958257081981741e-01,-2.939159725876442919e-01,-6.339263239013890328e-01,-9.843939713075360032e-02,-2.941952450695659027e-01,-2.937444392024702866e-01,-2.336223432226287033e-01,-2.937068069221281941e-01,8.087696669612430556e-02,-1.519773359015610115e-01,4.171248946959084103e-01
-3.112894859224260014e-01,6.142543850045039111e-01,-5.354453147208972918e-01,-1.284600281140809264e+00,6.142543850045039111e-01,-5.872857563376420176e-01,1.332882010567260078e-01,-2.902999257785129905e-02,5.692786110686834933e-01,-1.045354061403721002e-01,-2.613459396502778032e-01,1.416782812783474954e+00,-4.005615804702360172e-02,-5.031410883592912775e-01,3.599368666998924660e+00,-2.264859675734710864e-01,-3.574520086952476250e-01,-1.283149961093320357e+00,1.117813444275248091e+00,1.355437869269580764e+00,-2.266908948897584097e-01,-3.574520086952476250e-01,-1.224817484560049990e-02,1.117802222788554900e+00,4.015554693733819902e-01,3.993076089549482122e-01,1.368982778625841501e+00,-3.522843616565646263e-01,-4.151621071741021796e-01,-4.563322124742340280e-02,1.048090774451521989e+00,1.312476405216935094e+00,-1.173715560427355947e-01,-1.465365536141352010e-01,1.698643172101855114e+00,4.883782762888507212e-01,-7.868912277811590528e-02,-3.557444009697772191e-01,-1.026316688217883966e-01,-2.881246511785617859e-01,1.281894097181442760e+00,6.955354284260400338e-03,7.899260880344576297e-01,8.576904433304676223e-01,-2.881246511785617859e-01,1.281894097181442760e+00,3.352672030257550229e-02,2.292508688981965026e+00,4.003142975863240860e-01,-3.129593565097595897e-01,1.725985743206589262e+00,-3.468521846732450786e-01,-2.875525464626375038e-01,-3.073584440841563015e-01,-2.915631936460695850e-01,-3.600409156500026797e-01,1.725985743206589262e+00,-3.133987332068365883e-01,1.868888283767993652e+00,-4.325657717074001818e-01,-3.737445019883903208e-01,-2.210765392848237920e-01,2.342338133885057960e+00,2.083168822006701060e+00,-8.671771477699522501e-01,-2.804493985451536053e-01,-3.304970952298658116e-01,-2.717329459257246116e-01,-5.668521551674315928e-01,1.014673041408890475e+00,-2.628151470236305132e-01,-2.841988670749266976e-01,-4.463078193087312018e-01,-2.074357207546931869e-01,1.725649651571451448e+00,5.188764606547026093e-01,-1.407118370898428894e-01,-6.357176986622679049e-01,3.555152077763170104e-01,-2.911349587289490115e-01,8.145485268644850896e-01,-1.774909171866419916e-02,-1.526339215984780055e-02,3.068008437351582018e-01,-2.869665415795467078e-01,3.837386016786704102e-01,-2.888946606576537901e-01,4.325058186647847136e-01,-2.467832848305281934e-01,-2.464317209195535929e-01,-6.395938488478020156e-02,3.896008191153073064e-01,2.151363327526898128e-01,-3.163410472076491065e-01,-2.867224322984495144e-01,-3.046673713891068780e-01,3.634457266630632954e-01,-1.625430163941659900e-01,-3.112250432644598219e-01,-2.907959571148912015e-01,-2.978571959291925753e-01,-3.028452692625542841e-01,4.750620814933630143e-02,-1.735281100046935088e-01,4.070677758998150764e-01
-1.923481839972238927e-01,1.033407627830269293e+00,-1.654810011647261936e-01,-1.239873067087183367e+00,1.033407627830269293e+00,-1.037668817317403125e+00,1.628904382329494915e-01,-2.817230157961070000e-02,-3.066206251534949745e-01,5.673796839423130012e-02,-2.849593465219195099e-01,1.416782812783474954e+00,-3.847888739714189904e-02,-5.058412903226189306e-01,3.599397853509860301e+00,-1.526965687300894103e-01,-3.583785027798854772e-01,-1.238357034750752872e+00,1.117813444275248091e+00,1.355520876181627310e+00,-2.237286011469311886e-01,-3.583785027798854772e-01,2.579132394870809961e-02,1.117802222788554900e+00,-6.214033487728629762e-02,3.995206841865943104e-01,1.368032836695059817e+00,-3.590229515537839977e-01,-4.129782822925343044e-01,-4.221294562448599935e-02,1.055425028040920976e+00,1.205703990113002222e+00,-1.011368819920015066e-01,-1.463034024259650956e-01,1.696994967452526870e+00,4.883782762888507212e-01,-5.091556034087049709e-02,-3.577299024535898764e-01,-7.557558402330639968e-02,-2.935905042938956044e-01,1.904772209073812839e+00,6.955354284260400338e-03,1.218895874765759890e+00,8.576904433304676223e-01,-2.935905042938956044e-01,1.904772209073812839e+00,3.352672030257550229e-02,2.182946300613629820e+00,4.003142975863240860e-01,-3.129593565097595897e-01,1.638370638867033602e+00,-3.468521846732450786e-01,-2.875525464626375038e-01,-3.073584440841563015e-01,-2.924193985749548030e-01,-3.490738115622545878e-01,1.638370638867033602e+00,-3.156896364582945091e-01,1.861810029486520746e+00,-4.242835842208435015e-01,-3.819459775971080773e-01,-2.454612693282252900e-01,2.333964659115193019e+00,2.083168822006701060e+00,-8.671771477699522501e-01,-2.804493985451536053e-01,-3.304970952298658116e-01,-2.717329459257246116e-01,-5.668521551674315928e-01,1.017110822220135935e+00,-2.628151470236305132e-01,-2.841988670749266976e-01,-4.100544176151191822e-01,-2.074357231024668013e-01,1.639198415309788714e+00,5.143754207043315096e-01,-1.583298345782072070e-01,-6.027871302685424704e-01,3.555152077763170104e-01,-2.939763281094854852e-01,8.145485268644850896e-01,-2.817831901579456177e-01,6.443936447724629701e-02,3.153630896157776919e-01,-2.892171792985906986e-01,3.837386016786704102e-01,-2.924269143155429074e-01,-4.483169243218312894e-01,-2.424110497605863057e-01,-2.464317209195535929e-01,-6.187287251567390178e-02,3.896008191153073064e-01,2.275055593223499970e-02,-3.147221460670751036e-01,-2.902958257081981741e-01,-3.105869905112462193e-01,-6.339263239013890328e-01,-1.819569617913280868e-01,-3.206015493726732113e-01,-2.937444392024702866e-01,-2.831289847291230122e-01,-3.042616937532123811e-01,1.567305073869099952e-01,-1.800547818693201962e-01,7.566822590609270649e-02
-7.340688207202189508e-02,1.329894672257206034e+00,-5.354453147208972918e-01,-1.312428538289500235e+00,1.329894672257206034e+00,-1.388637937825226931e+00,-1.177733985551275009e-01,-4.002824415585105045e-01,-8.409431093605742591e-01,-3.171415696384746741e-01,-4.657886683837595965e-01,1.383099588589691065e+00,-2.917692149338399835e-02,-4.991151848296309090e-01,3.584332749448657651e+00,1.817973971942055955e-01,-3.541431012501122799e-01,-1.311019102900607969e+00,1.047253542156850292e+00,1.354954650460166832e+00,-2.197725582027452995e-01,-3.541431012501122799e-01,-8.610661108225230176e-02,1.047244429513406905e+00,4.509448636605464245e-01,3.870745838910287784e-01,1.365490813316039942e+00,-3.494983185595894049e-01,-3.951610433841887815e-01,-2.456134807081800098e-02,1.026088013683325029e+00,1.346495196900219904e+00,-1.469851197376285112e-01,-1.444972702785013996e-01,1.644487876481070199e+00,4.880485995862081094e-01,-1.330618438432525918e-01,-3.556930263623174215e-01,-1.558754818396715924e-01,-3.085385133727839846e-01,4.281983421005500223e-02,6.955354284260400338e-03,-7.390951906084450296e-02,8.576904433304676223e-01,-3.085385133727839846e-01,4.281983421005500223e-02,3.302143711874690191e-02,1.457661687805666073e+00,4.003142975863240860e-01,-3.129593565097595897e-01,1.150971753291591515e+00,-3.468521846732450786e-01,-2.875525464626375038e-01,-3.073584440841563015e-01,-2.924193985749548030e-01,-3.403856325802483984e-01,1.150971753291591515e+00,-3.156896364582945091e-01,1.830433290358199239e+00,-3.986840956260319091e-01,-3.724747746011695115e-01,-2.330180544014013866e-01,2.296846420209973871e+00,2.083168822006701060e+00,-6.462646392311924837e-01,-2.804493985451536053e-01,-3.304970952298658116e-01,-2.663496788606655730e-01,-5.668521557098944452e-01,1.028522462829300599e+00,-2.628151470236305132e-01,-2.841988670749266976e-01,-1.818942112604073902e-01,-2.074356855380896925e-01,1.151709499723190033e+00,2.759566984846710813e-01,-1.581952132398168065e-01,-3.955391258715625913e-01,3.602087228887214110e-01,-2.939763281094854852e-01,8.157593005991050639e-01,-1.361513432399087120e-01,-1.009774254322490065e-02,3.274425048830084117e-01,-2.892171792985906986e-01,3.832865897592785953e-01,-2.924269143155429074e-01,-4.483169243218312894e-01,-2.952036423793549247e-01,-2.464317209195535929e-01,-6.395733285875780660e-02,3.891454882800642889e-01,-1.801901396234658892e-01,-3.307854637584903834e-01,-2.902958257081981741e-01,-3.185013180881925976e-01,-6.339263239013890328e-01,-2.216053564395553122e-01,-3.331374462042651086e-01,-2.937444392024702866e-01,-3.369103072081136019e-01,-3.122859519107882842e-01,6.743449710321899881e-02,-1.933840704035885982e-01,-3.039063061178963743e-01
-1.328775330346229078e-01,1.357538925922098461e+00,-5.354453147208972918e-01,-1.306853641728069171e+00,1.357538925922098461e+00,-1.380979936311583778e+00,3.499436605058119792e-02,-2.763874282133905735e-01,-8.339188452608744528e-01,-1.875379045015828083e-01,-4.016487926053066149e-01,1.384858926936692880e+00,-3.121954323050839947e-02,-5.054671659542061546e-01,3.586307703355292364e+00,1.091918470728299034e-01,-3.547365698112397991e-01,-1.305436015817557527e+00,1.047253542156850292e+00,1.356184931477999678e+00,-2.319435057897998864e-01,-3.547365698112397991e-01,-6.066078682602289718e-02,1.047244429513406905e+00,3.718468235751896112e-01,3.892617384746905884e-01,1.361393857055908096e+00,-3.607933751653867871e-01,-4.296261491844891034e-01,-2.841629478640509895e-02,1.106764803166713662e+00,1.330299282222231927e+00,-1.365701072080875988e-01,-1.449223187457971962e-01,1.653553002052375653e+00,4.880485995862081094e-01,-1.134556423796878044e-01,-3.688809211127992982e-01,-1.376229689478860041e-01,-3.336646648104820145e-01,5.218569178549469223e-01,6.955354284260400338e-03,2.489782023093081997e-01,8.576904433304676223e-01,-3.336646648104820145e-01,5.218569178549469223e-01,3.756898577320470084e-02,2.890612899434848337e+00,4.003142975863240860e-01,-3.129593565097595897e-01,2.312716142684767995e+00,-3.468521846732450786e-01,-2.875525464626375038e-01,-3.073584440841563015e-01,-2.924193985749548030e-01,-3.603849081431877988e-01,2.312716142684767995e+00,-3.156896364582945091e-01,1.828214733046096052e+00,-4.323147963290197016e-01,-3.836675494022683819e-01,-2.362918228903485018e-01,2.294221898267180482e+00,2.083168822006701060e+00,-6.355685238001846926e-01,-2.804493985451536053e-01,-3.304970952298658116e-01,-2.663496788606655730e-01,-5.668521557098944452e-01,1.039262830461455511e+00,-2.628151470236305132e-01,-2.841988670749266976e-01,-7.674209497895706500e-01,-2.074357019725046880e-01,2.311596919567166175e+00,2.760930936346823739e-01,-1.583298345782072070e-01,-9.273989536294448000e-01,3.602087228887214110e-01,-2.939763281094854852e-01,8.198759312968129098e-01,-2.817831901579456177e-01,-2.999672314802390161e-02,3.253595715769126984e-01,-2.892171792985906986e-01,3.830605837995795238e-01,-2.924269143155429074e-01,-4.483169243218312894e-01,-2.762266832852696141e-01,-2.464317209195535929e-01,-6.395726823243909342e-02,3.889178228624426970e-01,-1.599515974838472132e-01,-3.266066095917681822e-01,-2.902958257081981741e-01,-3.171450274550164927e-01,-6.339263239013890328e-01,-2.148106290397399920e-01,-3.309891120172545054e-01,-2.937444392024702866e-01,-3.229191561986760051e-01,-3.094015317438090218e-01,4.359536988524039675e-02,-1.910998739439075944e-01,-2.660527098223958165e-01
