3.431442022323608398e+00,-5.639382004737854004e-01,1.468116044998168945e+00,5.292140841484069824e-01,-8.854997754096984863e-01,1.139468431472778320e+00,1.829214811325073242e+00,-1.550778508186340332e+00,-2.928278923034667969e+00,-1.521247267723083496e+00,2.682187259197235107e-01,-3.318678855895996094e+00,-6.231856346130371094e-01,-1.285375356674194336e+00,5.115200281143188477e-01,-4.213720560073852539e-01,-8.289494514465332031e-01,-6.792166829109191895e-01,-4.843832850456237793e-01,-3.231904268264770508e+00,-1.582623243331909180e+00,1.466710329055786133e+00,-2.187204360961914062e-01,1.027545094490051270e+00,-4.096697568893432617e-01,1.941153645515441895e+00,3.911966085433959961e-01,-2.224944829940795898e-01,5.448057055473327637e-01,2.692914485931396484e+00,1.184594273567199707e+00,-1.563373804092407227e+00,-7.527946829795837402e-01,-1.441785931587219238e+00,1.212067008018493652e-01,-2.055732965469360352e+00,-9.552537798881530762e-01,-1.488478183746337891e+00,-1.386276721954345703e+00,-1.345741271972656250e+00,-7.681479454040527344e-01,2.350898742675781250e+00,-1.798166036605834961e-01,4.779700040817260742e-01,1.315329074859619141e-01,-2.135882377624511719e+00,1.456480622291564941e-01,1.699905037879943848e+00,3.638203859329223633e+00,2.694365978240966797e-01,-9.812054038047790527e-01,-5.578318834304809570e-01,1.824097484350204468e-01,-9.948246479034423828e-01,-1.658599495887756348e+00,2.536776065826416016e+00,-1.190293073654174805e+00,8.415265083312988281e+00
3.428963422775268555e+00,-5.503448843955993652e-01,1.463835358619689941e+00,5.307666063308715820e-01,-8.818500041961669922e-01,1.149906873703002930e+00,1.830521941184997559e+00,-1.552121281623840332e+00,-2.912914752960205078e+00,-1.528430461883544922e+00,2.692348957061767578e-01,-3.318758487701416016e+00,-6.184832453727722168e-01,-1.281893491744995117e+00,5.039688348770141602e-01,-4.180157184600830078e-01,-8.256158828735351562e-01,-6.788240671157836914e-01,-4.855898618698120117e-01,-3.224655628204345703e+00,-1.583442807197570801e+00,1.461620092391967773e+00,-2.194923758506774902e-01,1.019393920898437500e+00,-4.128094315528869629e-01,1.938657760620117188e+00,3.836036920547485352e-01,-2.206153571605682373e-01,5.484763383865356445e-01,2.695253372192382812e+00,1.180743575096130371e+00,-1.573900461196899414e+00,-7.647857666015625000e-01,-1.433762311935424805e+00,1.151071488857269287e-01,-2.059772491455078125e+00,-9.655426740646362305e-01,-1.489201068878173828e+00,-1.381627798080444336e+00,-1.354070425033569336e+00,-7.742450237274169922e-01,2.353623628616333008e+00,-1.877656728029251099e-01,4.773756563663482666e-01,1.231713443994522095e-01,-2.131815671920776367e+00,1.418889462947845459e-01,1.690263032913208008e+00,3.633278608322143555e+00,2.666699588298797607e-01,-9.866450428962707520e-01,-5.590232610702514648e-01,1.805888116359710693e-01,-9.918705224990844727e-01,-1.658101916313171387e+00,2.541436195373535156e+00,-1.189734935760498047e+00,8.412747383117675781e+00
3.452357769012451172e+00,-5.641322135925292969e-01,1.479047656059265137e+00,5.299971699714660645e-01,-8.879590630531311035e-01,1.154915332794189453e+00,1.838323831558227539e+00,-1.563463211059570312e+00,-2.932206392288208008e+00,-1.539649128913879395e+00,2.797181606292724609e-01,-3.348072528839111328e+00,-6.311757564544677734e-01,-1.276321411132812500e+00,4.948524832725524902e-01,-4.200913906097412109e-01,-8.254538774490356445e-01,-6.837149858474731445e-01,-4.817972779273986816e-01,-3.251541852951049805e+00,-1.601433753967285156e+00,1.465477347373962402e+00,-2.291207909584045410e-01,1.033217668533325195e+00,-4.137683808803558350e-01,1.953006744384765625e+00,3.950601816177368164e-01,-2.249786555767059326e-01,5.629284977912902832e-01,2.708027839660644531e+00,1.195507645606994629e+00,-1.595688462257385254e+00,-7.815014719963073730e-01,-1.448521375656127930e+00,1.201817914843559265e-01,-2.083969593048095703e+00,-9.887510538101196289e-01,-1.498327732086181641e+00,-1.392756223678588867e+00,-1.377431869506835938e+00,-7.948784828186035156e-01,2.357083082199096680e+00,-1.809022128582000732e-01,4.804125726222991943e-01,1.277376413345336914e-01,-2.149480819702148438e+00,1.449269950389862061e-01,1.710919857025146484e+00,3.648122072219848633e+00,2.646051645278930664e-01,-9.833208322525024414e-01,-5.687865018844604492e-01,1.766448169946670532e-01,-9.978908300399780273e-01,-1.659708857536315918e+00,2.558410167694091797e+00,-1.203813314437866211e+00,8.483876228332519531e+00
3.316421508789062500e+00,-5.271362066268920898e-01,1.416633129119873047e+00,5.226411819458007812e-01,-8.523551821708679199e-01,1.101635694503784180e+00,1.778800010681152344e+00,-1.485046148300170898e+00,-2.871937274932861328e+00,-1.455538749694824219e+00,2.318600714206695557e-01,-3.201638936996459961e+00,-5.802159309387207031e-01,-1.288081288337707520e+00,5.309820175170898438e-01,-4.169565439224243164e-01,-8.179209232330322266e-01,-6.508845686912536621e-01,-4.820899367332458496e-01,-3.140819311141967773e+00,-1.507161140441894531e+00,1.450120925903320312e+00,-1.938368231058120728e-01,9.973722100257873535e-01,-3.913529515266418457e-01,1.877914309501647949e+00,3.877913057804107666e-01,-1.994885057210922241e-01,4.946111738681793213e-01,2.606571674346923828e+00,1.133649468421936035e+00,-1.463843703269958496e+00,-6.647679805755615234e-01,-1.403117656707763672e+00,1.253501027822494507e-01,-1.959214448928833008e+00,-8.598203659057617188e-01,-1.431924939155578613e+00,-1.336104393005371094e+00,-1.244581818580627441e+00,-6.922591924667358398e-01,2.289958000183105469e+00,-1.787929832935333252e-01,4.499943852424621582e-01,1.307820081710815430e-01,-2.066750288009643555e+00,1.496122479438781738e-01,1.628402352333068848e+00,3.573895931243896484e+00,2.622466087341308594e-01,-9.636607170104980469e-01,-5.275808572769165039e-01,1.942616552114486694e-01,-9.628307223320007324e-01,-1.634699106216430664e+00,2.446234226226806641e+00,-1.127862334251403809e+00,8.100109100341796875e+00
3.107399463653564453e+00,-9.034658074378967285e-01,1.502351045608520508e+00,1.357756614685058594e+00,-3.930355608463287354e-01,3.748671412467956543e-01,1.389590978622436523e+00,-3.026940345764160156e+00,-4.198260307312011719e+00,-8.407243490219116211e-01,-5.590854287147521973e-01,-4.094261169433593750e+00,-1.079750299453735352e+00,-1.854373693466186523e+00,2.406021654605865479e-01,-8.871284723281860352e-01,-9.332840442657470703e-01,-3.376466408371925354e-02,-8.910450339317321777e-01,-4.134499073028564453e+00,-1.577331185340881348e+00,2.468827724456787109e+00,-7.762969732284545898e-01,1.779702901840209961e+00,-4.073421955108642578e-01,2.984530448913574219e+00,1.805324554443359375e+00,7.415701150894165039e-01,6.062099337577819824e-01,3.688582420349121094e+00,2.165906906127929688e+00,1.618746042251586914e+00,2.771789073944091797e+00,-2.694293975830078125e+00,1.679190158843994141e+00,1.193599402904510498e-01,1.807678222656250000e+00,1.139777600765228271e-01,-6.036461591720581055e-01,2.402236461639404297e+00,1.663139104843139648e+00,2.101088047027587891e+00,1.354557514190673828e+00,3.323447704315185547e-01,1.329447031021118164e-01,-1.851801753044128418e+00,3.090674579143524170e-01,2.360607624053955078e+00,4.763953208923339844e+00,-2.444897592067718506e-02,-7.809164524078369141e-01,-2.056572735309600830e-01,4.604393541812896729e-01,-1.553025603294372559e+00,-2.541052341461181641e+00,3.122550725936889648e+00,-4.686952829360961914e-01,9.926054000854492188e+00
3.412152290344238281e+00,-5.519604682922363281e-01,1.460319280624389648e+00,5.241060853004455566e-01,-8.795925378799438477e-01,1.137891411781311035e+00,1.821904897689819336e+00,-1.539277553558349609e+00,-2.914242744445800781e+00,-1.518545150756835938e+00,2.701645791530609131e-01,-3.302980899810791016e+00,-6.115062832832336426e-01,-1.278282880783081055e+00,5.085632205009460449e-01,-4.208451211452484131e-01,-8.210064172744750977e-01,-6.731281280517578125e-01,-4.753034710884094238e-01,-3.221879959106445312e+00,-1.572924971580505371e+00,1.461810827255249023e+00,-2.187402248382568359e-01,1.026495218276977539e+00,-4.017370343208312988e-01,1.925798416137695312e+00,3.978652358055114746e-01,-2.178013771772384644e-01,5.474944114685058594e-01,2.677007198333740234e+00,1.181927919387817383e+00,-1.548089981079101562e+00,-7.435700893402099609e-01,-1.431689381599426270e+00,1.292422115802764893e-01,-2.040584564208984375e+00,-9.522271752357482910e-01,-1.476113915443420410e+00,-1.371908426284790039e+00,-1.339439153671264648e+00,-7.674205899238586426e-01,2.335622787475585938e+00,-1.778684854507446289e-01,4.684156477451324463e-01,1.354362815618515015e-01,-2.125679492950439453e+00,1.517284512519836426e-01,1.685526251792907715e+00,3.630053997039794922e+00,2.632776498794555664e-01,-9.780079126358032227e-01,-5.536720156669616699e-01,1.845634728670120239e-01,-9.857704043388366699e-01,-1.648034334182739258e+00,2.519249677658081055e+00,-1.182271599769592285e+00,8.365469932556152344e+00
3.097393989562988281e+00,-8.063610196113586426e-01,1.458579421043395996e+00,1.164535045623779297e+00,-4.823405742645263672e-01,5.051963329315185547e-01,1.439987421035766602e+00,-2.626611709594726562e+00,-3.857434272766113281e+00,-9.318583607673645020e-01,-3.663507401943206787e-01,-3.793699264526367188e+00,-9.410315752029418945e-01,-1.717649698257446289e+00,3.376996517181396484e-01,-7.528984546661376953e-01,-9.363073706626892090e-01,-1.701867282390594482e-01,-7.677042484283447266e-01,-3.780851125717163086e+00,-1.517452478408813477e+00,2.203987598419189453e+00,-6.505429744720458984e-01,1.567466735839843750e+00,-4.148038029670715332e-01,2.685377359390258789e+00,1.512765407562255859e+00,5.210217833518981934e-01,5.669582486152648926e-01,3.375226259231567383e+00,1.874777197837829590e+00,1.017233252525329590e+00,2.040564298629760742e+00,-2.388694763183593750e+00,1.347567796707153320e+00,-3.019275367259979248e-01,1.255921959877014160e+00,-2.105195522308349609e-01,-7.597578763961791992e-01,1.656430840492248535e+00,1.207369208335876465e+00,2.097052812576293945e+00,1.002829313278198242e+00,3.111317753791809082e-01,1.701648384332656860e-01,-1.837613105773925781e+00,2.590540945529937744e-01,2.161145687103271484e+00,4.406660556793212891e+00,4.139632731676101685e-02,-8.017386198043823242e-01,-2.339802086353302002e-01,3.810539543628692627e-01,-1.390849113464355469e+00,-2.323904037475585938e+00,2.903950452804565430e+00,-6.055206060409545898e-01,9.230262756347656250e+00
3.418013811111450195e+00,-5.605242848396301270e-01,1.460477113723754883e+00,5.307954549789428711e-01,-8.856127262115478516e-01,1.129448413848876953e+00,1.816112995147705078e+00,-1.555668830871582031e+00,-2.919504642486572266e+00,-1.509111881256103516e+00,2.580672502517700195e-01,-3.297464847564697266e+00,-6.268066167831420898e-01,-1.276939392089843750e+00,5.048578381538391113e-01,-4.209921658039093018e-01,-8.243421912193298340e-01,-6.732743978500366211e-01,-4.961366653442382812e-01,-3.217883825302124023e+00,-1.574318885803222656e+00,1.460935592651367188e+00,-2.169672697782516479e-01,1.022856473922729492e+00,-4.153733253479003906e-01,1.941883087158203125e+00,3.778143525123596191e-01,-2.113244235515594482e-01,5.318437814712524414e-01,2.689170598983764648e+00,1.183395862579345703e+00,-1.550594091415405273e+00,-7.397055029869079590e-01,-1.444898366928100586e+00,1.088995411992073059e-01,-2.041205883026123047e+00,-9.314240217208862305e-01,-1.468813419342041016e+00,-1.366042256355285645e+00,-1.326026201248168945e+00,-7.554653286933898926e-01,2.349019527435302734e+00,-1.784650087356567383e-01,4.789135754108428955e-01,1.215865463018417358e-01,-2.118873357772827148e+00,1.364392489194869995e-01,1.677909016609191895e+00,3.626666307449340820e+00,2.630724310874938965e-01,-9.797428250312805176e-01,-5.556306838989257812e-01,1.818278431892395020e-01,-9.941518306732177734e-01,-1.661725163459777832e+00,2.524986505508422852e+00,-1.178437709808349609e+00,8.367197036743164062e+00
3.028953075408935547e+00,-9.743947982788085938e-01,1.534991741180419922e+00,1.487403988838195801e+00,-2.895061373710632324e-01,2.329176962375640869e-01,1.322043180465698242e+00,-3.375020980834960938e+00,-4.657826423645019531e+00,-6.945025920867919922e-01,-7.445322871208190918e-01,-4.441197395324707031e+00,-1.281869411468505859e+00,-1.944938540458679199e+00,9.228441119194030762e-02,-9.222693443298339844e-01,-1.104831218719482422e+00,1.217798590660095215e-01,-1.086911916732788086e+00,-4.487774372100830078e+00,-1.701288938522338867e+00,2.718315839767456055e+00,-9.173836708068847656e-01,1.918975949287414551e+00,-4.402995705604553223e-01,3.174314498901367188e+00,2.303574085235595703e+00,8.949952125549316406e-01,7.728954553604125977e-01,3.961120605468750000e+00,2.395425558090209961e+00,2.602879762649536133e+00,3.553445339202880859e+00,-2.899329662322998047e+00,2.103122472763061523e+00,8.501159548759460449e-01,2.395785093307495117e+00,5.128207206726074219e-01,-3.670325279235839844e-01,3.290150165557861328e+00,2.298824787139892578e+00,2.140150308609008789e+00,1.900806784629821777e+00,3.752489984035491943e-01,1.057473048567771912e-01,-1.835724711418151855e+00,3.381137251853942871e-01,2.595593214035034180e+00,5.080708503723144531e+00,-1.605979502201080322e-01,-7.503248453140258789e-01,-1.883623600006103516e-01,5.365325212478637695e-01,-1.657872200012207031e+00,-2.762057065963745117e+00,3.404502868652343750e+00,-2.810277342796325684e-01,1.039668560028076172e+01
3.242192029953002930e+00,-6.013074517250061035e-01,1.489824056625366211e+00,7.792947292327880859e-01,-6.968517303466796875e-01,8.673400878906250000e-01,1.654707670211791992e+00,-1.943592071533203125e+00,-3.247903823852539062e+00,-1.242063283920288086e+00,5.287474393844604492e-02,-3.407250404357910156e+00,-7.125258445739746094e-01,-1.470097541809082031e+00,4.802860915660858154e-01,-5.145140290260314941e-01,-9.272809028625488281e-01,-5.136073231697082520e-01,-5.597810149192810059e-01,-3.295796155929565430e+00,-1.507907390594482422e+00,1.717268228530883789e+00,-3.670709431171417236e-01,1.193577885627746582e+00,-4.101803898811340332e-01,2.205278396606445312e+00,8.316142559051513672e-01,6.429964303970336914e-02,5.587238669395446777e-01,2.932975769042968750e+00,1.377183079719543457e+00,-5.302307605743408203e-01,3.994394242763519287e-01,-1.810189247131347656e+00,5.749985575675964355e-01,-1.364642381668090820e+00,4.739582538604736328e-03,-9.583467245101928711e-01,-1.129349708557128906e+00,-1.357714831829071045e-01,1.105297431349754333e-01,2.227556228637695312e+00,2.246645987033843994e-01,3.568840026855468750e-01,1.863313466310501099e-01,-1.962411999702453613e+00,1.741296201944351196e-01,1.836427450180053711e+00,3.870458602905273438e+00,1.898564547300338745e-01,-9.101526737213134766e-01,-3.711272776126861572e-01,2.060476392507553101e-01,-1.112573385238647461e+00,-1.929044485092163086e+00,2.597993850708007812e+00,-9.500457048416137695e-01,8.572291374206542969e+00
