Positive Similarity	Negative Similarity
0.8344950079917908	1.4791866540908813
2.5979714393615723	1.4143280982971191
6.239934921264648	1.5993731021881104
10.682650566101074	1.9013668298721313
14.411733627319336	2.0887603759765625
17.010101318359375	2.225155830383301
19.017040252685547	2.538458824157715
20.393718719482422	2.556424379348755
21.60715675354004	2.486938238143921
22.711811065673828	2.568476438522339
23.8487548828125	2.6251766681671143
24.9461669921875	2.6073997020721436
26.043212890625	2.837374210357666
26.947509765625	2.7640600204467773
27.673219680786133	2.7614493370056152
28.093732833862305	2.7742841243743896
28.32906150817871	2.7454349994659424
28.32964515686035	2.638404607772827
28.193653106689453	2.8712666034698486
28.01883316040039	2.7581541538238525
27.829795837402344	2.7777273654937744
27.6246337890625	2.72727632522583
27.485918045043945	2.679779529571533
27.455854415893555	2.7603869438171387
27.51421546936035	2.7999143600463867
27.606544494628906	2.6885526180267334
27.747093200683594	2.735145092010498
27.975067138671875	2.7296464443206787
28.139509201049805	2.6873836517333984
28.3104305267334	2.8295249938964844
28.45160675048828	2.789323329925537
28.610809326171875	2.7702651023864746
28.692298889160156	2.7397196292877197
28.782094955444336	2.716128349304199
28.870067596435547	2.8325693607330322
28.888751983642578	2.921168088912964
28.83509063720703	2.7790839672088623
28.89377784729004	2.8027143478393555
28.87057113647461	2.7827725410461426
28.888900756835938	2.7548367977142334
28.902122497558594	2.7857866287231445
28.909259796142578	2.8952674865722656
28.92538833618164	2.7567832469940186
28.97058868408203	2.823272943496704
29.00334930419922	2.8260974884033203
29.03119468688965	2.7790534496307373
29.057336807250977	2.921550989151001
29.098155975341797	2.8141732215881348
29.11868667602539	2.856775999069214
29.156951904296875	2.8247246742248535
29.160715103149414	2.780351400375366
29.185977935791016	2.8108606338500977
29.166790008544922	2.962207555770874
29.169248580932617	2.8482425212860107
29.179969787597656	2.85581374168396
29.184785842895508	2.8277878761291504
29.195058822631836	2.7826125621795654
29.22603988647461	2.8808884620666504
29.20914077758789	2.898169994354248
29.236583709716797	2.79620099067688
29.309982299804688	2.8103127479553223
29.29384422302246	2.784956455230713
29.343883514404297	2.7488794326782227
29.419132232666016	2.945107936859131
29.50942611694336	2.8124618530273438
29.578426361083984	2.862722635269165
29.623682022094727	2.7755329608917236
29.726903915405273	2.760227680206299
29.846599578857422	2.999474287033081
29.96050453186035	2.946918249130249
30.231517791748047	2.7886834144592285
30.40103530883789	2.8301162719726562
30.69382095336914	2.8305611610412598
31.02934455871582	2.7725918292999268
31.333206176757812	2.9945602416992188
31.939401626586914	2.8568644523620605
32.517601013183594	2.83111834526062
33.317405700683594	2.8209710121154785
34.34585952758789	2.793938398361206
35.251399993896484	2.7397022247314453
