Positive Similarity	Negative Similarity
0.8344950079917908	1.4791866540908813
2.2971718311309814	1.2326115369796753
5.037881851196289	1.2624282836914062
8.774957656860352	1.451340675354004
12.564136505126953	1.6100982427597046
15.681326866149902	1.7558517456054688
18.179485321044922	1.9832630157470703
19.732723236083984	2.0391829013824463
20.782495498657227	2.004645824432373
21.499265670776367	2.0785694122314453
22.014787673950195	2.114068031311035
22.416706085205078	2.104429244995117
22.965436935424805	2.2752275466918945
23.651891708374023	2.2290968894958496
24.429283142089844	2.2508559226989746
25.108989715576172	2.298471212387085
25.718727111816406	2.317256450653076
26.170623779296875	2.226593494415283
26.41279411315918	2.5005640983581543
26.516143798828125	2.3901419639587402
26.457237243652344	2.4388017654418945
26.22194480895996	2.4083378314971924
25.84844398498535	2.3694512844085693
25.386728286743164	2.472238779067993
24.8668212890625	2.4551894664764404
24.22476577758789	2.328892469406128
23.52406120300293	2.366285562515259
22.841726303100586	2.329658031463623
22.13055992126465	2.2580857276916504
21.443178176879883	2.35032320022583
20.832021713256836	2.2652249336242676
20.32101058959961	2.230370283126831
19.889423370361328	2.205630302429199
19.6215763092041	2.1556241512298584
19.510961532592773	2.291553258895874
19.522249221801758	2.28778076171875
19.61976432800293	2.2363483905792236
19.895864486694336	2.2792205810546875
20.227447509765625	2.2877960205078125
20.683578491210938	2.285811424255371
21.135723114013672	2.3542046546936035
21.603513717651367	2.450200319290161
22.03913688659668	2.377471685409546
22.496931076049805	2.466878652572632
22.87256622314453	2.4790358543395996
23.147594451904297	2.4636142253875732
23.286060333251953	2.598788022994995
23.3150577545166	2.531575918197632
23.210681915283203	2.581998825073242
22.995664596557617	2.559176206588745
22.716693878173828	2.5346837043762207
22.467626571655273	2.7446048259735107
22.2122745513916	2.744807243347168
22.046106338500977	2.6055846214294434
21.91660499572754	2.637956142425537
21.7877140045166	2.6487581729888916
21.63776969909668	2.666107177734375
21.450206756591797	2.626420497894287
21.185514450073242	2.7020621299743652
20.902942657470703	2.643968105316162
20.507688522338867	2.6775014400482178
20.041242599487305	2.6803290843963623
19.509700775146484	2.64139986038208
18.928165435791016	2.690626859664917
18.28765869140625	2.5909242630004883
17.593486785888672	2.583357572555542
16.890857696533203	2.500579357147217
16.2063045501709	2.537022352218628
15.511788368225098	2.5560848712921143
14.814238548278809	2.529041290283203
14.137386322021484	2.3730859756469727
13.473600387573242	2.350492477416992
12.825481414794922	2.3379156589508057
12.173466682434082	2.297112464904785
11.52908992767334	2.2413365840911865
10.933277130126953	2.1586320400238037
10.33100700378418	2.0991525650024414
