-5.187799334526062012e-01,-4.030608832836151123e-01,-4.948911070823669434e-01,-1.933279931545257568e-01,-1.384931802749633789e-01,2.390997409820556641e-01,-8.873701095581054688e-02,6.082190871238708496e-01,3.506714701652526855e-01,2.990832030773162842e-01,-2.926028072834014893e-01,4.051287472248077393e-02,-2.895458638668060303e-01,-2.953332960605621338e-01,-2.447412610054016113e-01,-2.221101969480514526e-01,-6.816132068634033203e-01,-4.075625538825988770e-01,-2.417555898427963257e-01,2.404786199331283569e-01,3.597105443477630615e-01,5.449515581130981445e-01,-5.615022182464599609e-01,4.140092730522155762e-01,-3.410260677337646484e-01,-2.093769162893295288e-01,4.274210929870605469e-01,4.908680617809295654e-01,7.608766555786132812e-01,-1.066877841949462891e-01,3.925017118453979492e-01,-7.962357401847839355e-01,-8.651666045188903809e-01,3.763581514358520508e-01,1.716042309999465942e-01,-8.896455764770507812e-01,-9.570350646972656250e-01,-5.853930711746215820e-01,-6.654103398323059082e-01,-5.835186243057250977e-01,-6.058582663536071777e-01,-4.445207118988037109e-01,1.140613913536071777e+00,3.784129321575164795e-01,2.207488119602203369e-01,1.193585898727178574e-02,4.221353828907012939e-01,-4.693273827433586121e-02,3.349435925483703613e-01,-1.731841415166854858e-01,-1.809151619672775269e-01,-6.444682478904724121e-01,-6.383004784584045410e-01,-5.297021865844726562e-01,-6.369336247444152832e-01,7.777302265167236328e-01,-6.159675717353820801e-01
-4.886590242385864258e-01,2.760133743286132812e-01,6.005781888961791992e-01,6.831023693084716797e-01,1.336206197738647461e+00,2.964721061289310455e-02,4.300845414400100708e-02,6.513526439666748047e-01,8.449476361274719238e-01,8.267998695373535156e-01,4.703157246112823486e-01,5.829274058341979980e-01,-2.256304323673248291e-01,4.795534908771514893e-01,-9.172780811786651611e-02,1.221631646156311035e+00,-8.741165399551391602e-01,1.131830811500549316e+00,-1.683007031679153442e-01,-4.973792135715484619e-01,-1.615179032087326050e-01,-1.772507905960083008e+00,1.792273163795471191e+00,-2.188820123672485352e+00,2.172646522521972656e+00,1.000318646430969238e+00,1.143293857574462891e+00,5.795392990112304688e-01,7.761341333389282227e-01,1.628344058990478516e-01,4.943808019161224365e-01,6.747329235076904297e-02,4.924956858158111572e-01,-6.224504709243774414e-01,6.029636263847351074e-01,1.281028747558593750e+00,1.301584959030151367e+00,1.285790324211120605e+00,1.340318322181701660e+00,4.064626395702362061e-01,3.452762067317962646e-01,1.967894136905670166e-01,2.035540789365768433e-01,-1.280732631683349609e+00,1.482028245925903320e+00,-3.853089511394500732e-01,-4.440011680126190186e-01,1.623201817274093628e-01,2.171228975057601929e-01,-2.207093536853790283e-01,-2.188539803028106689e-01,-5.364754199981689453e-01,-5.163841247558593750e-01,-5.569617152214050293e-01,-5.420960783958435059e-01,1.470412254333496094e+00,-5.215731263160705566e-01
1.673932552337646484e+00,-9.222509860992431641e-01,-1.153730392456054688e+00,-8.914504647254943848e-01,-3.984732627868652344e-01,5.194969773292541504e-01,-4.344191029667854309e-02,-1.649703621864318848e+00,-1.205009698867797852e+00,-1.212568283081054688e+00,5.146435499191284180e-01,-1.631410002708435059e+00,-3.912661075592041016e-01,-9.039679765701293945e-01,-3.421217501163482666e-01,-4.616616070270538330e-01,-4.261077344417572021e-01,-7.996508479118347168e-01,-3.658624887466430664e-01,1.160834074020385742e+00,1.312072634696960449e+00,-1.169646978378295898e+00,1.151493668556213379e+00,-2.200315520167350769e-02,4.289761185646057129e-03,-1.171853661537170410e+00,-1.032378911972045898e+00,-4.842084050178527832e-01,-5.017407536506652832e-01,-8.179724216461181641e-01,-8.544967770576477051e-01,1.957795262336730957e+00,1.805704236030578613e+00,-1.683800965547561646e-01,1.234209179878234863e+00,-4.357479140162467957e-02,-1.423285305500030518e-01,-5.821592807769775391e-01,-5.763840675354003906e-01,8.911285996437072754e-01,6.755609512329101562e-01,-3.176948428153991699e-01,1.379042506217956543e+00,-1.005176305770874023e+00,9.468583464622497559e-01,-4.269832968711853027e-01,-3.879339396953582764e-01,-4.676624834537506104e-01,-1.261539608240127563e-01,-2.466245591640472412e-01,-2.506549656391143799e-01,-5.590420961380004883e-01,-5.464454889297485352e-01,-5.217052698135375977e-01,-5.437005162239074707e-01,-8.218410015106201172e-01,-5.482799410820007324e-01
1.698431253433227539e+00,-9.966630339622497559e-01,-1.235119462013244629e+00,-9.343002438545227051e-01,-3.520009517669677734e-01,5.057887434959411621e-01,-3.956519812345504761e-02,-1.615778088569641113e+00,-1.186520218849182129e+00,-1.216538786888122559e+00,5.198638439178466797e-01,-1.653407096862792969e+00,-3.439010679721832275e-01,-9.060266017913818359e-01,-3.284574747085571289e-01,-4.419751465320587158e-01,-4.332637190818786621e-01,-8.193536400794982910e-01,-3.313277661800384521e-01,1.233093738555908203e+00,1.358613967895507812e+00,-1.145005941390991211e+00,1.124536037445068359e+00,4.104105383157730103e-02,-4.569119960069656372e-02,-1.467476963996887207e+00,-1.249821066856384277e+00,1.442512273788452148e-01,3.793216943740844727e-01,-1.009571433067321777e+00,-1.044754981994628906e+00,3.756192624568939209e-01,6.710061430931091309e-01,9.606847763061523438e-01,-3.266896605491638184e-01,-8.516103029251098633e-01,-7.519376277923583984e-01,-7.694506645202636719e-01,-7.247753143310546875e-01,-2.988973855972290039e-01,-2.720303535461425781e-01,-6.077397465705871582e-01,-3.133994042873382568e-01,-6.381016224622726440e-02,-1.154421448707580566e+00,-4.823162257671356201e-01,-4.373331665992736816e-01,-7.120707631111145020e-01,-5.064551830291748047e-01,-2.686374783515930176e-01,-2.699441909790039062e-01,-5.129093527793884277e-01,-5.069997310638427734e-01,-4.796266257762908936e-01,-5.199881792068481445e-01,-7.313386201858520508e-01,-5.118002295494079590e-01
-5.005406141281127930e-01,-3.321309685707092285e-01,7.063516378402709961e-01,9.976013302803039551e-01,4.498252868652343750e+00,7.615365386009216309e-01,-1.552551984786987305e-02,6.385995745658874512e-01,8.476494550704956055e-01,8.494447469711303711e-01,4.680737555027008057e-01,5.970882177352905273e-01,2.498449325561523438e+00,1.709678769111633301e+00,4.415698528289794922e+00,4.124437332153320312e+00,-5.548227429389953613e-01,3.536016941070556641e+00,3.627503633499145508e+00,7.657970488071441650e-02,6.933703422546386719e-01,-3.133115768432617188e+00,3.146179676055908203e+00,-3.652473688125610352e+00,3.621968030929565430e+00,9.514780640602111816e-01,6.335911750793457031e-01,7.782217860221862793e-01,6.872077584266662598e-01,9.349513649940490723e-01,7.917280197143554688e-01,-7.221893668174743652e-01,-5.969294905662536621e-01,-6.411241888999938965e-01,1.672112047672271729e-01,6.963831931352615356e-02,2.440331578254699707e-01,8.041542768478393555e-02,-1.134768128395080566e-03,-1.044458970427513123e-01,3.382294476032257080e-01,1.734391897916793823e-01,-4.872183799743652344e-01,1.147207543253898621e-01,-1.941681280732154846e-02,1.215945839881896973e+00,6.774438619613647461e-01,4.244769811630249023e-01,3.680755570530891418e-02,-2.417961806058883667e-01,-2.397592067718505859e-01,1.902548670768737793e+00,1.942867755889892578e+00,1.963213562965393066e+00,1.927741527557373047e+00,1.424211263656616211e+00,1.947843790054321289e+00
-5.567744374275207520e-01,-4.162665307521820068e-01,8.018485307693481445e-01,1.657808542251586914e+00,3.999051094055175781e+00,-9.241429567337036133e-01,-1.037212759256362915e-01,6.117421388626098633e-01,8.423752784729003906e-01,8.322833180427551270e-01,4.781291186809539795e-01,5.913888216018676758e-01,5.160312652587890625e-01,1.688400387763977051e+00,1.080206632614135742e+00,3.613317489624023438e+00,-5.384478569030761719e-01,2.987562894821166992e+00,8.491147160530090332e-01,-3.318080604076385498e-01,6.516346335411071777e-02,-2.335826635360717773e+00,2.326415538787841797e+00,-2.226202249526977539e+00,2.227056264877319336e+00,5.661463141441345215e-01,1.219542384147644043e+00,5.318521261215209961e-01,4.694073796272277832e-01,5.551547929644584656e-02,5.533764958381652832e-01,-3.933759629726409912e-01,-4.973219633102416992e-01,-2.646763622760772705e-01,6.542413830757141113e-01,-1.079128026962280273e+00,-1.020733952522277832e+00,-7.782248854637145996e-01,-7.680144309997558594e-01,-7.037254571914672852e-01,-4.996232092380523682e-01,-8.181039988994598389e-02,1.502675116062164307e-01,-5.848346352577209473e-01,3.579974174499511719e-01,-4.128217697143554688e-01,-5.392345786094665527e-01,-8.817960619926452637e-01,-6.887530684471130371e-01,-2.240050137042999268e-01,-2.238368093967437744e-01,-5.726996660232543945e-01,-5.607927441596984863e-01,-4.547607004642486572e-01,-5.588442683219909668e-01,1.436244845390319824e+00,-5.606418848037719727e-01
-4.839172959327697754e-01,-2.620499134063720703e-01,3.771648406982421875e-01,2.422977834939956665e-01,6.816614419221878052e-02,2.012681066989898682e-01,-7.188788801431655884e-02,5.731225609779357910e-01,8.458315730094909668e-01,8.233057856559753418e-01,5.310913920402526855e-01,6.046136617660522461e-01,-3.348214030265808105e-01,-7.036320865154266357e-03,-2.139537334442138672e-01,5.447778850793838501e-03,-1.055137634277343750e+00,1.214958727359771729e-02,-2.884049117565155029e-01,-5.188853740692138672e-01,-4.573694169521331787e-01,-1.178989768028259277e+00,1.141816496849060059e+00,-9.030361473560333252e-02,8.139020204544067383e-02,-5.416388511657714844e-01,8.259713649749755859e-02,1.551153361797332764e-01,3.967997133731842041e-01,-7.038962244987487793e-01,-2.574399709701538086e-01,-4.138670861721038818e-01,-3.149054944515228271e-01,7.113914489746093750e-01,-2.412368953227996826e-01,-4.431293904781341553e-02,-1.495925635099411011e-01,-5.918571949005126953e-01,-6.619950532913208008e-01,9.659248590469360352e-01,9.874487519264221191e-01,-5.046464204788208008e-01,-3.660127222537994385e-01,-3.100087046623229980e-01,-6.052561402320861816e-01,-5.074133276939392090e-01,-4.261989593505859375e-01,-1.183031082153320312e+00,-1.144592404365539551e+00,-2.135387808084487915e-01,-2.147987186908721924e-01,-5.464620590209960938e-01,-5.124560594558715820e-01,-4.525425732135772705e-01,-5.388612151145935059e-01,5.307561755180358887e-01,-5.241416096687316895e-01
1.719280719757080078e+00,-9.198184609413146973e-01,-1.198647022247314453e+00,-9.282138943672180176e-01,-4.292747080326080322e-01,4.602769613265991211e-01,-5.742118880152702332e-02,-1.659433126449584961e+00,-1.225295901298522949e+00,-1.235239863395690918e+00,5.005968809127807617e-01,-1.640927433967590332e+00,-3.832485675811767578e-01,-9.225680232048034668e-01,-3.710770606994628906e-01,-4.899272918701171875e-01,-4.669419527053833008e-01,-8.512824773788452148e-01,-3.675035238265991211e-01,1.223075747489929199e+00,1.343864202499389648e+00,-1.197285890579223633e+00,1.192192554473876953e+00,4.735372960567474365e-02,-5.749192833900451660e-02,-1.204593658447265625e+00,-7.944179177284240723e-01,-1.256090283393859863e+00,-1.540739774703979492e+00,-1.200841426849365234e+00,-1.216436505317687988e+00,-6.188336610794067383e-01,-7.638427019119262695e-01,1.573004722595214844e+00,-1.225887179374694824e+00,-9.071751236915588379e-01,-1.084149479866027832e+00,-8.110218644142150879e-01,-7.774822115898132324e-01,-3.303269147872924805e-01,-7.290244698524475098e-01,-5.841072201728820801e-01,-4.521957933902740479e-01,-9.725085496902465820e-01,1.155316531658172607e-01,-4.407514631748199463e-01,-3.584776222705841064e-01,-1.254817605018615723e+00,-9.634553194046020508e-01,-3.188126087188720703e-01,-3.189598321914672852e-01,-5.501959919929504395e-01,-5.368444919586181641e-01,-5.312337279319763184e-01,-5.258874297142028809e-01,-7.827645540237426758e-01,-5.418863892555236816e-01
-4.390044212341308594e-01,2.805174112319946289e+00,8.567532896995544434e-01,-3.026462793350219727e-01,-2.571745812892913818e-01,3.143605887889862061e-01,-3.336333110928535461e-02,6.119221448898315430e-01,8.232139348983764648e-01,8.009455800056457520e-01,4.178541302680969238e-01,5.961396098136901855e-01,-2.864890396595001221e-01,-3.053359985351562500e-01,-2.607806026935577393e-01,-2.973433136940002441e-01,-3.380073904991149902e-01,-3.749400377273559570e-01,-2.612034082412719727e-01,-1.186479449272155762e+00,-1.184266328811645508e+00,6.318827271461486816e-01,-6.285188198089599609e-01,4.596587717533111572e-01,-4.723989665508270264e-01,-1.193525075912475586e+00,-9.435161948204040527e-01,-3.165113031864166260e-01,-4.578818380832672119e-02,-8.952946066856384277e-01,-1.084707140922546387e+00,-5.224425792694091797e-01,-6.600760817527770996e-01,1.290533900260925293e+00,-1.087253928184509277e+00,-5.373615026473999023e-01,-7.496882677078247070e-01,-6.140635609626770020e-01,-6.734617948532104492e-01,1.306522637605667114e-03,-2.152232080698013306e-01,-6.188241243362426758e-01,-5.687854290008544922e-01,-3.313287347555160522e-02,-1.058402180671691895e+00,-4.806159138679504395e-01,-5.845892429351806641e-01,-1.145524144172668457e+00,-9.279807806015014648e-01,-2.429292351007461548e-01,-2.274962365627288818e-01,-5.458344817161560059e-01,-5.422825813293457031e-01,-4.886247813701629639e-01,-5.413039326667785645e-01,1.258613467216491699e+00,-5.437256097793579102e-01
1.709487318992614746e+00,-9.365307688713073730e-01,-1.225840806961059570e+00,-8.946592211723327637e-01,-3.708141148090362549e-01,4.449837803840637207e-01,-4.611909389495849609e-02,-1.653240919113159180e+00,-1.236906170845031738e+00,-1.235737681388854980e+00,5.084933042526245117e-01,-1.668963432312011719e+00,-3.815865516662597656e-01,-9.212226867675781250e-01,-3.334534764289855957e-01,-4.436500668525695801e-01,-4.201068580150604248e-01,-8.204409480094909668e-01,-3.453472554683685303e-01,1.253759980201721191e+00,1.362250924110412598e+00,-1.184695363044738770e+00,1.186772942543029785e+00,1.252721995115280151e-04,-1.142298802733421326e-03,-1.220694780349731445e+00,-9.509406685829162598e-01,-6.918333768844604492e-01,-7.315222620964050293e-01,-1.033231377601623535e+00,-1.129083752632141113e+00,3.613043949007987976e-02,4.098947644233703613e-01,1.161913990974426270e+00,-7.654315233230590820e-01,1.008301615715026855e+00,1.021856546401977539e+00,5.012755393981933594e-01,5.541757941246032715e-01,1.046134471893310547e+00,1.029449820518493652e+00,-5.542691946029663086e-01,-5.293658971786499023e-01,3.184879422187805176e-01,-8.962631821632385254e-01,-4.515233337879180908e-01,-4.320025444030761719e-01,-5.699576139450073242e-01,-5.133236050605773926e-01,-2.782028019428253174e-01,-2.829541862010955811e-01,-5.710629224777221680e-01,-5.616796612739562988e-01,-5.457007288932800293e-01,-5.538417100906372070e-01,-7.841458916664123535e-01,-5.603013634681701660e-01
